2023-04-07 10:34:05.790351	https://www.encodeproject.org/cart-report/?type=Annotation&cart=%2Fcarts%2Fd04961b5-96d7-4347-977d-8716838e1636%2F&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used
/annotations/ENCSR137KDY/	ENCSR137KDY	/targets/H3K4me3-human/	H3K4me3	fibroblast of villous mesenchyme	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in fibroblast of villous mesenchyme female newborn and male newborn (J644) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR832WPN/	ENCSR832WPN	/targets/H3K9ac-human/	H3K9ac	ascending aorta	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in ascending aorta female adult (53 years) (J678) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR586IRL/	ENCSR586IRL	/targets/H3K9me3-human/	H3K9me3	Daoy	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in Daoy (J717) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR193UXI/	ENCSR193UXI	/targets/H3K27ac-human/	H3K27ac	parathyroid adenoma	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in Parathyroid adenoma male adult (65 years) (J905) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR728MXK/	ENCSR728MXK	/targets/H3K4me1-human/	H3K4me1	vein endothelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in vein endothelial cell male adult (48 years) and male adult (52 years) (J620) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR413THO/	ENCSR413THO	/targets/H3K27ac-human/	H3K27ac	CD4-positive, alpha-beta T cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin (J721) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR102MHD/	ENCSR102MHD	/targets/H3K27me3-human/	H3K27me3	temporal lobe	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in temporal lobe female adult (75 years) (J697) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR011DTJ/	ENCSR011DTJ	/targets/H3K9me3-human/	H3K9me3	subcutaneous abdominal adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years) (J775) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR754LHX/	ENCSR754LHX	/targets/H3K27me3-human/	H3K27me3	Daoy	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in Daoy (J717) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR707YUY/	ENCSR707YUY	/targets/H3K9ac-human/	H3K9ac	temporal lobe	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in temporal lobe male adult (81 year) (J833) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR694ZYA/	ENCSR694ZYA	/targets/H3K4me1-human/	H3K4me1	SJSA1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in SJSA1 (J667) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR361WHJ/	ENCSR361WHJ	/targets/H3K36me3-human/	H3K36me3	ascending aorta	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in ascending aorta female adult (53 years) (J678) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR157BZQ/	ENCSR157BZQ	/targets/H3K9ac-human/	H3K9ac	tibial artery	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in tibial artery female adult (53 years) (J737) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR017UDD/	ENCSR017UDD	/targets/H3K27ac-human/	H3K27ac	keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in keratinocyte cytosolic fraction female (J689) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR529UJP/	ENCSR529UJP	/targets/H3K4me1-human/	H3K4me1	common myeloid progenitor, CD34-positive	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in common myeloid progenitor, CD34-positive female adult (27 years) (J082) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR477GKQ/	ENCSR477GKQ	/targets/H3K4me1-human/	H3K4me1	keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in keratinocyte cytosolic fraction female (J689) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR699IDD/	ENCSR699IDD	/targets/H3K9me3-human/	H3K9me3	iPS-20b	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in iPS-20b male adult (55 years) (J781) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR886HTT/	ENCSR886HTT	/targets/H3K4me3-human/	H3K4me3	metanephros	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in metanephros female embryo (20 weeks) and female embryo (24 weeks) (J109) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR262GNQ/	ENCSR262GNQ	/targets/H3K27me3-human/	H3K27me3	gastrocnemius medialis	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in gastrocnemius medialis female adult (53 years) (J105) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR927EYY/	ENCSR927EYY	/targets/H3K9ac-human/	H3K9ac	endothelial cell of umbilical vein	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in endothelial cell of umbilical vein male newborn (J097) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR903IGD/	ENCSR903IGD	/targets/H3K27me3-human/	H3K27me3	neuronal stem cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in neural stem progenitor cell originated from H9 (J143) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR605NYT/	ENCSR605NYT	/targets/H3K27me3-human/	H3K27me3	common myeloid progenitor, CD34-positive	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in common myeloid progenitor, CD34-positive female adult (27 years) (J082) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR109ZNL/	ENCSR109ZNL	/targets/H3K9me3-human/	H3K9me3	temporal lobe	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in temporal lobe female adult (75 years) (J697) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR410IID/	ENCSR410IID	/targets/H3K27ac-human/	H3K27ac	muscle layer of duodenum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in muscle layer of duodenum male adult (73 years) (J123) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR456MFH/	ENCSR456MFH	/targets/H3K27ac-human/	H3K27ac	H9	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in H9 genetically modified using stable transfection (J164) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR696EPC/	ENCSR696EPC	/targets/H3K4me1-human/	H3K4me1	heart left ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in heart left ventricle male child (3 years) (J178) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR910JRH/	ENCSR910JRH	/targets/H3K4me1-human/	H3K4me1	placental basal plate	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in placental basal plate female embryo (40 weeks) (J153) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR683TIQ/	ENCSR683TIQ	/targets/H3K36me3-human/	H3K36me3	vagina	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in vagina female adult (51 year) (J175) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR729VVK/	ENCSR729VVK	/targets/H3K27ac-human/	H3K27ac	metanephros	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in metanephros female embryo (20 weeks) and female embryo (24 weeks) (J109) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR630DEN/	ENCSR630DEN	/targets/H3K9ac-human/	H3K9ac	thyroid gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in thyroid gland female adult (51 year) (J148) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR080FGL/	ENCSR080FGL	/targets/H3K9ac-human/	H3K9ac	OCI-LY1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in OCI-LY1 (J113) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR661XMX/	ENCSR661XMX	/targets/H3K36me3-human/	H3K36me3	bipolar neuron	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days (J199) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR129XQL/	ENCSR129XQL	/targets/H3K27me3-human/	H3K27me3	small intestine	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in small intestine female adult (30 years) (J085) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR416FXZ/	ENCSR416FXZ	/targets/H3K9me3-human/	H3K9me3	vagina	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in vagina female adult (53 years) (J132) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR441HEB/	ENCSR441HEB	/targets/H3K4me1-human/	H3K4me1	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in A549 nuclear fraction (J202) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR033YPC/	ENCSR033YPC	/targets/H3K9me3-human/	H3K9me3	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in A549 nuclear fraction (J202) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR657TEQ/	ENCSR657TEQ	/targets/H3K27ac-human/	H3K27ac	SK-N-DZ	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in SK-N-DZ treated with dimethyl sulfoxide for 72 hours (J639) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR243LWC/	ENCSR243LWC	/targets/H3K36me3-human/	H3K36me3	stomach smooth muscle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in stomach smooth muscle male adult (59 years) (J724) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR944JAZ/	ENCSR944JAZ	/targets/H3K4me1-human/	H3K4me1	heart left ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in heart left ventricle female adult (53 years) (J146) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR572DUQ/	ENCSR572DUQ	/targets/H3K27ac-human/	H3K27ac	skeletal muscle tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in skeletal muscle tissue (J604) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR581UBO/	ENCSR581UBO	/targets/H3K4me3-human/	H3K4me3	neutrophil	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in neutrophil (J173) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR121BLD/	ENCSR121BLD	/targets/H3K4me1-human/	H3K4me1	PC-3	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in PC-3 (J197) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR984TZA/	ENCSR984TZA	/targets/H3K9ac-human/	H3K9ac	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in IMR-90 (J200) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR444PUS/	ENCSR444PUS	/targets/H3K9me3-human/	H3K9me3	tibial artery	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in tibial artery female adult (53 years) (J737) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR315KWC/	ENCSR315KWC	/targets/H3K4me3-human/	H3K4me3	temporal lobe	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in temporal lobe female adult (75 years) (J697) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR309OYC/	ENCSR309OYC	/targets/H3K36me3-human/	H3K36me3	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in lung female adult (30 years) (J161) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR255XMB/	ENCSR255XMB	/targets/H3K9me3-human/	H3K9me3	keratinocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in keratinocyte cytosolic fraction female (J689) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR767UCF/	ENCSR767UCF	/targets/H3K27me3-human/	H3K27me3	esophagus squamous epithelium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in esophagus squamous epithelium female adult (53 years) (J191) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR212XZH/	ENCSR212XZH	/targets/H3K36me3-human/	H3K36me3	right cardiac atrium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in right cardiac atrium male adult (34 years) (J208) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR790BVM/	ENCSR790BVM	/targets/H3K9ac-human/	H3K9ac	HUES6	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in HUES6 (J225) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR490BEU/	ENCSR490BEU	/targets/H3K4me3-human/	H3K4me3	OCI-LY3	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in OCI-LY3 (J122) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR925ERE/	ENCSR925ERE	/targets/H3K36me3-human/	H3K36me3	foreskin fibroblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in foreskin fibroblast male newborn (J168) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR449UFS/	ENCSR449UFS	/targets/H3K9ac-human/	H3K9ac	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in ovary female adult (51 year) (J012) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR441INL/	ENCSR441INL	/targets/H3K9me3-human/	H3K9me3	GM12891	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in GM12891 (J050) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR261KTJ/	ENCSR261KTJ	/targets/H3K9me3-human/	H3K9me3	KMS-11	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in KMS-11 (J000) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR196PSE/	ENCSR196PSE	/targets/H3K9me3-human/	H3K9me3	placental pericyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in placental pericyte female newborn and male newborn (J071) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR229ZXL/	ENCSR229ZXL	/targets/H3K4me1-human/	H3K4me1	HepG2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in HepG2 (J040) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR837EEE/	ENCSR837EEE	/targets/H3K9ac-human/	H3K9ac	chorion	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in chorion male embryo (16 weeks) (J028) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR061WBR/	ENCSR061WBR	/targets/H3K4me1-human/	H3K4me1	SK-N-SH	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in SK-N-SH (J002) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR042FPD/	ENCSR042FPD	/targets/H3K4me1-human/	H3K4me1	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in spleen female adult (53 years) (J048) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR212RHZ/	ENCSR212RHZ	/targets/H3K9me3-human/	H3K9me3	MCF-7	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in MCF-7 (J062) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR355BJZ/	ENCSR355BJZ	/targets/H3K4me1-human/	H3K4me1	subcutaneous abdominal adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years) (J042) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR252DWC/	ENCSR252DWC	/targets/H3K27me3-human/	H3K27me3	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR122UWM/	ENCSR122UWM	/targets/H3K9ac-human/	H3K9ac	adipocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in adipocyte originated from mesenchymal stem cell (J073) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR036FXR/	ENCSR036FXR	/targets/H3K27ac-human/	H3K27ac	layer of hippocampus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in layer of hippocampus female adult (75 years) (J013) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR691LFU/	ENCSR691LFU	/targets/H3K9ac-human/	H3K9ac	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR077PSG/	ENCSR077PSG	/targets/H3K27me3-human/	H3K27me3	epithelial cell of proximal tubule	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in epithelial cell of proximal tubule (J014) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR901WVW/	ENCSR901WVW	/targets/H3K27ac-human/	H3K27ac	HepG2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in HepG2 (J040) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR544GGH/	ENCSR544GGH	/targets/H3K27me3-human/	H3K27me3	dorsolateral prefrontal cortex	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in dorsolateral prefrontal cortex (previously identified as middle frontal area 46) female adult (75 years) (J033) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR127XEK/	ENCSR127XEK	/targets/H3K4me3-human/	H3K4me3	liver	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in liver female adult (25 years) (J024) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR324KLA/	ENCSR324KLA	/targets/H3K36me3-human/	H3K36me3	placenta	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in placenta embryo (16 weeks) (J008) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR673BGE/	ENCSR673BGE	/targets/H3K4me3-human/	H3K4me3	layer of hippocampus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in layer of hippocampus female adult (75 years) (J013) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR131SJF/	ENCSR131SJF	/targets/H3K4me1-human/	H3K4me1	upper lobe of left lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in upper lobe of left lung female adult (53 years) (J056) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR088DXS/	ENCSR088DXS	/targets/H3K4me3-human/	H3K4me3	dorsolateral prefrontal cortex	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in dorsolateral prefrontal cortex (previously identified as middle frontal area 46) female adult (75 years) (J033) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR977ODN/	ENCSR977ODN	/targets/H3K9me3-human/	H3K9me3	chorion	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in chorion female embryo (40 weeks) (J029) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR856ARJ/	ENCSR856ARJ	/targets/H3K27ac-human/	H3K27ac	epithelial cell of proximal tubule	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in epithelial cell of proximal tubule (J014) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR136EBD/	ENCSR136EBD	/targets/H3K9ac-human/	H3K9ac	layer of hippocampus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in layer of hippocampus female adult (75 years) (J013) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR351ZZI/	ENCSR351ZZI	/targets/H3K9me3-human/	H3K9me3	layer of hippocampus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in layer of hippocampus female adult (75 years) (J013) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR082INJ/	ENCSR082INJ	/targets/H3K27ac-human/	H3K27ac	subcutaneous adipose tissue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in subcutaneous adipose tissue female adult (53 years) (J027) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR206CUQ/	ENCSR206CUQ	/targets/H3K27ac-human/	H3K27ac	stomach	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in stomach female adult (53 years) (J026) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR488QPL/	ENCSR488QPL	/targets/H3K27ac-human/	H3K27ac	NCI-H929	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in NCI-H929 (J055) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR483YIE/	ENCSR483YIE	/targets/H3K36me3-human/	H3K36me3	placenta	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in placenta male embryo (16 weeks) (J015) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR465YNP/	ENCSR465YNP	/targets/H3K27me3-human/	H3K27me3	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in ovary female adult (51 year) (J012) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR265VTT/	ENCSR265VTT	/targets/H3K4me1-human/	H3K4me1	MCF-7	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in MCF-7 (J062) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR890NWX/	ENCSR890NWX	/targets/H3K9me3-human/	H3K9me3	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in spleen female adult (53 years) (J048) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR910WSR/	ENCSR910WSR	/targets/H3K4me1-human/	H3K4me1	GM12878	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in GM12878 (J041) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR550QOB/	ENCSR550QOB	/targets/H3K4me1-human/	H3K4me1	placental pericyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in placental pericyte female newborn and male newborn (J071) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR051NAA/	ENCSR051NAA	/targets/H3K27ac-human/	H3K27ac	chorion	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in chorion female embryo (40 weeks) (J029) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR761MRE/	ENCSR761MRE	/targets/H3K9ac-human/	H3K9ac	H9	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in H9 (J049) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR103WQG/	ENCSR103WQG	/targets/H3K27ac-human/	H3K27ac	esophagus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in esophagus female adult (30 years) (J021) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
