2022-10-15 14:26:36.087348	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2F30169f7a-2f41-4042-a438-e447476b2dd4%2F&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR144ABJ/	ENCSR144ABJ	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell male adult (42 years)	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187105	H3K4me3 Mint-ChIP-seq on CD8-positive naive resting alpha-beta T cell male adult (42 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF738BDC/,/files/ENCFF284MHL/,/files/ENCFF486TCY/,/files/ENCFF920NNJ/,/files/ENCFF052HSQ/,/files/ENCFF784KOX/,/files/ENCFF655XDY/,/files/ENCFF677HKK/,/files/ENCFF723ILR/,/files/ENCFF359JTH/,/files/ENCFF751SYE/,/files/ENCFF426YXH/,/files/ENCFF861CUR/,/files/ENCFF193LAL/,/files/ENCFF105SFD/,/files/ENCFF222SBR/,/files/ENCFF608JVR/,/files/ENCFF872LMY/,/files/ENCFF514KTM/,/files/ENCFF710LKB/,/files/ENCFF076GKM/,/files/ENCFF733RFG/,/files/ENCFF177GSZ/,/files/ENCFF634YPQ/,/files/ENCFF856FEX/,/files/ENCFF016RXZ/,/files/ENCFF163YKY/,/files/ENCFF131TUW/,/files/ENCFF630OSH/,/files/ENCFF882PNT/,/files/ENCFF941UQZ/,/files/ENCFF554LLV/,/files/ENCFF088GSF/,/files/ENCFF710QRZ/,/files/ENCFF277DMG/,/files/ENCFF644GJF/,/files/ENCFF874FFG/,/files/ENCFF294ZXB/		ENCBS859TOE	1	1,2	ENCAB140BWE	Homo sapiens	adult	42 years												/replicates/5b663bd8-2e89-44cd-ac78-793a8de26eb9/,/replicates/1ae29180-0414-46fa-8415-e52a12676aad/				
/experiments/ENCSR311RHN/	ENCSR311RHN	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (42 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE187451	H3K27me3 Mint-ChIP-seq on CD4-positive naive resting alpha-beta T cell male adult (42 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF611VGX/,/files/ENCFF621ARS/,/files/ENCFF776CBO/,/files/ENCFF026VXE/,/files/ENCFF217DQL/,/files/ENCFF212VYV/,/files/ENCFF063IUV/,/files/ENCFF601HGZ/,/files/ENCFF882NQN/,/files/ENCFF885FFB/,/files/ENCFF434RRZ/,/files/ENCFF597UNH/,/files/ENCFF873WRQ/,/files/ENCFF824DUT/,/files/ENCFF418UOQ/,/files/ENCFF079VCN/,/files/ENCFF971BKP/,/files/ENCFF305JIA/,/files/ENCFF080DGS/,/files/ENCFF622ZTS/,/files/ENCFF089OCR/,/files/ENCFF164JAG/,/files/ENCFF991JNR/,/files/ENCFF743WTT/,/files/ENCFF148ZCU/,/files/ENCFF614VKK/,/files/ENCFF954EZU/,/files/ENCFF906XWP/,/files/ENCFF413TBF/,/files/ENCFF773UPG/,/files/ENCFF527VKW/,/files/ENCFF951POC/,/files/ENCFF334WPE/,/files/ENCFF696MGV/,/files/ENCFF395OVT/,/files/ENCFF323XRN/,/files/ENCFF450YVZ/,/files/ENCFF836CKA/		ENCBS706CSJ	1	1,2	ENCAB009VWX	Homo sapiens	adult	42 years												/replicates/3dbfea45-fe94-431a-8011-690e02e27ed6/,/replicates/51d56eee-b600-41b1-b214-7de00b099398/				
/experiments/ENCSR573OQH/	ENCSR573OQH	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (38 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE209083		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF611XMT/,/files/ENCFF118ATO/,/files/ENCFF186KFD/,/files/ENCFF788AYL/,/files/ENCFF848PID/,/files/ENCFF494QYU/,/files/ENCFF096TBO/,/files/ENCFF114NRU/,/files/ENCFF718QMH/,/files/ENCFF347BDU/,/files/ENCFF839YTH/,/files/ENCFF254GCA/,/files/ENCFF116YEP/,/files/ENCFF994LFQ/,/files/ENCFF357KHE/,/files/ENCFF205NPI/,/files/ENCFF040PHB/,/files/ENCFF023OYL/,/files/ENCFF490JXA/,/files/ENCFF765NCP/,/files/ENCFF841TWR/,/files/ENCFF432LLL/,/files/ENCFF983ZTR/,/files/ENCFF109OSJ/,/files/ENCFF320MDY/,/files/ENCFF446YLD/,/files/ENCFF420CTI/,/files/ENCFF963GIP/,/files/ENCFF532AOW/,/files/ENCFF205ZQD/,/files/ENCFF823LQZ/,/files/ENCFF940DCF/,/files/ENCFF491OTT/,/files/ENCFF478SPD/,/files/ENCFF976RHJ/,/files/ENCFF988NDL/,/files/ENCFF080LZF/,/files/ENCFF432CLF/		ENCBS995TBT	1	1,2	ENCAB009VWX	Homo sapiens	adult	38 years												/replicates/98e1d7ff-d16a-4143-96a8-1f0e797c37db/,/replicates/560558cb-00e9-499b-bdb8-624d07ec3504/				
/experiments/ENCSR243UDR/	ENCSR243UDR	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive B cell female adult (39 years)	naive B cell	GEO:GSE209282		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF347YIR/,/files/ENCFF166CEO/,/files/ENCFF645GRI/,/files/ENCFF570CQF/,/files/ENCFF276YAJ/,/files/ENCFF059SJM/,/files/ENCFF672JTY/,/files/ENCFF567VMC/,/files/ENCFF060WPX/,/files/ENCFF406PMS/,/files/ENCFF351JUK/,/files/ENCFF789XPE/,/files/ENCFF390EYB/,/files/ENCFF359RWZ/,/files/ENCFF661MAB/,/files/ENCFF693IGV/,/files/ENCFF246JQR/,/files/ENCFF538FWL/,/files/ENCFF408JSX/,/files/ENCFF394ASW/,/files/ENCFF536CKS/,/files/ENCFF365PDS/,/files/ENCFF898BIX/,/files/ENCFF928TXV/,/files/ENCFF797ZLH/,/files/ENCFF739KUE/,/files/ENCFF042NDY/,/files/ENCFF041PVK/,/files/ENCFF176JXM/,/files/ENCFF532VFE/,/files/ENCFF188LTB/,/files/ENCFF301UJG/,/files/ENCFF093EQB/,/files/ENCFF777VNJ/,/files/ENCFF771LPU/,/files/ENCFF099LMP/,/files/ENCFF410LXR/,/files/ENCFF698SRL/		ENCBS531INH	1	2,1	ENCAB000ADU	Homo sapiens	adult	39 years												/replicates/881802b4-73d6-449b-9092-c739109b7eea/,/replicates/9de13882-45b7-4fef-b8eb-85e2a4cbb7b8/				
/experiments/ENCSR005BTU/	ENCSR005BTU	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE176613	H3K27ac Mint-ChIP-seq on human naive thymus-derived CD8-positive, alpha-beta T cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF293JNW/,/files/ENCFF195PFA/,/files/ENCFF211FOY/,/files/ENCFF618NIB/,/files/ENCFF975QPP/,/files/ENCFF646TUV/,/files/ENCFF457IXW/,/files/ENCFF138IEQ/,/files/ENCFF058GSS/,/files/ENCFF640UHR/,/files/ENCFF542ZUN/,/files/ENCFF935SMU/,/files/ENCFF332SMT/,/files/ENCFF015KUK/,/files/ENCFF174JTS/,/files/ENCFF960RZE/,/files/ENCFF955KJC/,/files/ENCFF231YAH/,/files/ENCFF061ETJ/,/files/ENCFF110MMK/,/files/ENCFF515QEB/,/files/ENCFF937PNL/,/files/ENCFF303BGF/,/files/ENCFF833YXG/,/files/ENCFF546GPA/,/files/ENCFF438SBH/,/files/ENCFF448PUF/,/files/ENCFF854QEY/,/files/ENCFF368OWG/,/files/ENCFF405TYG/,/files/ENCFF078MAO/,/files/ENCFF564EQD/,/files/ENCFF240SSN/,/files/ENCFF847CUB/,/files/ENCFF603JAG/,/files/ENCFF951WPU/,/files/ENCFF303TKQ/,/files/ENCFF408XJC/,/files/ENCFF121GRW/,/files/ENCFF058XMW/,/files/ENCFF455RXZ/,/files/ENCFF618BLZ/,/files/ENCFF349TRS/,/files/ENCFF149QTK/,/files/ENCFF836RLJ/,/files/ENCFF012MAQ/,/files/ENCFF373MCI/,/files/ENCFF008GHG/,/files/ENCFF504ZGW/,/files/ENCFF548AIW/,/files/ENCFF167ASX/,/files/ENCFF335KQO/,/files/ENCFF756ZFT/,/files/ENCFF403TZL/,/files/ENCFF985NCY/,/files/ENCFF061HRE/,/files/ENCFF942KZH/,/files/ENCFF341FNC/,/files/ENCFF952LNQ/,/files/ENCFF724WVZ/		ENCBS872QPK	1	1,2	ENCAB557LLB	Homo sapiens	unknown													/replicates/bc07086d-792b-4ab8-8d23-cc9d75db8be6/,/replicates/d2856491-1123-4574-ba7a-9a9ace33362f/				
/experiments/ENCSR103OSN/	ENCSR103OSN	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated naive CD4-positive, alpha-beta T cell male adult (50 years) treated with 50 U/mL Interleukin-2 for 72 hours, anti-CD3 and anti-CD28 coated beads for 72 hours	activated naive CD4-positive, alpha-beta T cell	GEO:GSE208805		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF603GMI/,/files/ENCFF024SDI/,/files/ENCFF230SLV/,/files/ENCFF733JSF/,/files/ENCFF532MWD/,/files/ENCFF097XNY/,/files/ENCFF443POC/,/files/ENCFF222ZWS/,/files/ENCFF887DDL/,/files/ENCFF258HWD/,/files/ENCFF979JBX/,/files/ENCFF738ZBC/,/files/ENCFF342AYE/,/files/ENCFF178JND/,/files/ENCFF047OBE/,/files/ENCFF640QSL/,/files/ENCFF433DHN/,/files/ENCFF824KKL/,/files/ENCFF274OBS/,/files/ENCFF234FZE/,/files/ENCFF041HTK/,/files/ENCFF675LBY/,/files/ENCFF341VPG/,/files/ENCFF519GKT/,/files/ENCFF349RUF/,/files/ENCFF075GCO/,/files/ENCFF975CWS/,/files/ENCFF744NHN/,/files/ENCFF260TAA/,/files/ENCFF058VWI/,/files/ENCFF732CEM/,/files/ENCFF369MCD/,/files/ENCFF808GKD/,/files/ENCFF578XWI/,/files/ENCFF727YQU/,/files/ENCFF327NPJ/,/files/ENCFF068UFY/,/files/ENCFF483HCC/,/files/ENCFF675ZYR/,/files/ENCFF198FEH/,/files/ENCFF704RTF/,/files/ENCFF015NHE/,/files/ENCFF751QWO/,/files/ENCFF940MJA/,/files/ENCFF426OTU/,/files/ENCFF826HKT/,/files/ENCFF703PXT/,/files/ENCFF961UXD/,/files/ENCFF891LRA/,/files/ENCFF720WCQ/,/files/ENCFF058DUF/,/files/ENCFF061RZQ/,/files/ENCFF199GNI/,/files/ENCFF484DUF/		ENCBS572PDL	1	2,4,3,1	ENCAB003LHL	Homo sapiens	adult	50 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	72	hour						/replicates/94e1194e-9f73-4d42-a78b-86d2236ec1a8/,/replicates/380957dd-a8fb-4d7d-af3e-d763b7bdde17/,/replicates/bf77964e-76c8-409b-858c-da2b5ff3e219/,/replicates/1ca5c0a7-f612-4b8d-880b-41887ddff63e/				
/experiments/ENCSR695HMZ/	ENCSR695HMZ	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens activated T-cell male adult (43 years) treated with 50 U/mL Interleukin-2 for 72 hours, anti-CD3 and anti-CD28 coated beads for 72 hours	activated T-cell	GEO:GSE209514		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF595KNX/,/files/ENCFF055WUG/,/files/ENCFF465RMM/,/files/ENCFF078KJG/,/files/ENCFF493XUO/,/files/ENCFF058WGA/,/files/ENCFF773VSO/,/files/ENCFF603HGN/,/files/ENCFF916YJW/,/files/ENCFF144ZUR/,/files/ENCFF699FGH/,/files/ENCFF413IQM/,/files/ENCFF672WPS/,/files/ENCFF553ZDW/,/files/ENCFF696UJP/,/files/ENCFF774QVR/,/files/ENCFF185UVG/,/files/ENCFF185VCQ/,/files/ENCFF698NMM/,/files/ENCFF712FKH/,/files/ENCFF966PIX/,/files/ENCFF571LRJ/,/files/ENCFF010IDH/,/files/ENCFF146IGA/,/files/ENCFF091QLL/,/files/ENCFF197DSH/,/files/ENCFF642JCC/,/files/ENCFF453YWP/,/files/ENCFF477XDN/,/files/ENCFF063OWZ/,/files/ENCFF266KQM/,/files/ENCFF360IGE/,/files/ENCFF136DVI/,/files/ENCFF320VBU/,/files/ENCFF326SBF/,/files/ENCFF855VYB/,/files/ENCFF061ELJ/,/files/ENCFF555BMT/,/files/ENCFF366YNR/,/files/ENCFF603GFJ/,/files/ENCFF047DGA/,/files/ENCFF354WZN/,/files/ENCFF953CTT/,/files/ENCFF377MOO/,/files/ENCFF498TTQ/,/files/ENCFF319EMU/,/files/ENCFF773CXT/,/files/ENCFF071EPW/,/files/ENCFF574HOG/,/files/ENCFF905UHD/,/files/ENCFF055FYI/,/files/ENCFF206YVE/,/files/ENCFF285BAN/,/files/ENCFF226BLX/		ENCBS496KUK	1	2,1	ENCAB000ADU	Homo sapiens	adult	43 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	50	U/mL	72	hour						/replicates/6a08cb22-4b28-4e3c-ae9f-9ba0e3f3e953/,/replicates/1f8d7462-2840-4b25-8830-fb1e92432a93/				
/experiments/ENCSR073ORI/	ENCSR073ORI	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens T-cell female adult (21 years)	T-cell	GEO:GSE208511		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF461NLR/,/files/ENCFF692CRE/,/files/ENCFF046FVW/,/files/ENCFF880SOH/,/files/ENCFF057YQN/,/files/ENCFF516VRI/,/files/ENCFF175NIM/,/files/ENCFF971YOQ/,/files/ENCFF088CRR/,/files/ENCFF859GCF/,/files/ENCFF507PWN/,/files/ENCFF007LQL/,/files/ENCFF315COW/,/files/ENCFF244EMI/,/files/ENCFF170TIG/,/files/ENCFF539XFF/,/files/ENCFF093MIZ/,/files/ENCFF781TJQ/,/files/ENCFF980FXW/,/files/ENCFF840ARI/,/files/ENCFF056IZT/,/files/ENCFF006SZY/,/files/ENCFF264FMD/,/files/ENCFF474QNK/,/files/ENCFF881XBB/,/files/ENCFF798BCB/,/files/ENCFF425ULZ/,/files/ENCFF367IXH/,/files/ENCFF013ZKD/,/files/ENCFF553YMI/,/files/ENCFF402YBI/,/files/ENCFF627CSM/,/files/ENCFF725OAR/,/files/ENCFF935DIV/,/files/ENCFF769EEP/,/files/ENCFF756QJO/,/files/ENCFF461HNH/,/files/ENCFF293HOQ/,/files/ENCFF905UEJ/,/files/ENCFF818UPR/,/files/ENCFF822MKZ/,/files/ENCFF136LMT/,/files/ENCFF960VYH/,/files/ENCFF858SWP/,/files/ENCFF664QCN/,/files/ENCFF282NRK/,/files/ENCFF159UAA/,/files/ENCFF618HET/,/files/ENCFF682KYB/,/files/ENCFF964LGK/,/files/ENCFF401MUG/,/files/ENCFF560YNU/,/files/ENCFF646DKL/,/files/ENCFF882WPF/		ENCBS891XZS	1	2,1,3,4	ENCAB140BWE	Homo sapiens	adult	21 years												/replicates/c44348e9-0f17-4952-ac15-b58f9d7604aa/,/replicates/96cc11e8-5db0-455b-bfb8-ec680e7ab78f/,/replicates/937a2696-dfd3-419b-b2c7-3ad7ae285763/,/replicates/28ac4500-2592-49a7-ac33-39636a2f16a1/				
/experiments/ENCSR261QIE/	ENCSR261QIE	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens effector memory CD8-positive, alpha-beta T cell male adult (33 years)	effector memory CD8-positive, alpha-beta T cell	GEO:GSE209384		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF662HBE/,/files/ENCFF762BKT/,/files/ENCFF990DQR/,/files/ENCFF574CUJ/,/files/ENCFF668OMW/,/files/ENCFF368FIY/,/files/ENCFF376MLA/,/files/ENCFF917XON/,/files/ENCFF366GOX/,/files/ENCFF737TDX/,/files/ENCFF538OGX/,/files/ENCFF544YFW/,/files/ENCFF997DZK/,/files/ENCFF823AAC/,/files/ENCFF150WYQ/,/files/ENCFF571OXJ/,/files/ENCFF613CDX/,/files/ENCFF528XWX/,/files/ENCFF511SBR/,/files/ENCFF178IYS/,/files/ENCFF701UDW/,/files/ENCFF326PYJ/		ENCBS509OFL	1	2,1	ENCAB003LHL	Homo sapiens	adult	33 years												/replicates/128de80b-f287-4708-9e1f-683ba5355089/,/replicates/456767b8-afcb-4902-8828-c11e5568432d/				
/experiments/ENCSR648IVJ/	ENCSR648IVJ	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K36me3-human/	H3K36me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (42 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE187747	H3K36me3 Mint-ChIP-seq on CD4-positive naive resting alpha-beta T cell male adult (42 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF283IOY/,/files/ENCFF130BNX/,/files/ENCFF448FNI/,/files/ENCFF884ZPJ/,/files/ENCFF588UPG/,/files/ENCFF631UXS/,/files/ENCFF741HON/,/files/ENCFF382BOF/,/files/ENCFF974WZJ/,/files/ENCFF819WPX/,/files/ENCFF460PGY/,/files/ENCFF325INJ/,/files/ENCFF279MWV/,/files/ENCFF166XFF/,/files/ENCFF736ZYF/,/files/ENCFF710IZY/,/files/ENCFF266YQC/,/files/ENCFF968VMJ/,/files/ENCFF160TUN/,/files/ENCFF046TZW/,/files/ENCFF628PHS/,/files/ENCFF175WAI/,/files/ENCFF092RKL/,/files/ENCFF902IEQ/,/files/ENCFF157AZZ/,/files/ENCFF917KPJ/,/files/ENCFF753VJU/,/files/ENCFF947ZFK/,/files/ENCFF179AFB/,/files/ENCFF086CHU/,/files/ENCFF164OEB/,/files/ENCFF748DSC/,/files/ENCFF940BDM/,/files/ENCFF215HOU/,/files/ENCFF745XIK/,/files/ENCFF420CYZ/,/files/ENCFF006CVI/,/files/ENCFF362KAK/		ENCBS706CSJ	1	1,2	ENCAB000ADU	Homo sapiens	adult	42 years												/replicates/f6d5bc2b-08df-49ba-95f8-fa8479622a82/,/replicates/5152d197-873d-4025-a735-0a8fb38d825a/				
/experiments/ENCSR713MNC/	ENCSR713MNC	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me1-human/	H3K4me1	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens T-cell male adult (38 years)	T-cell	GEO:GSE177515	H3K4me1 ChIP-seq on T-cell male adult (38 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF349IUH/,/files/ENCFF069JKR/,/files/ENCFF071GZC/,/files/ENCFF003SML/,/files/ENCFF664YSM/,/files/ENCFF938DVZ/,/files/ENCFF131IMP/,/files/ENCFF287FTV/,/files/ENCFF299NWP/,/files/ENCFF281VPB/,/files/ENCFF990VQN/,/files/ENCFF659XPW/,/files/ENCFF642NIQ/,/files/ENCFF010SCU/,/files/ENCFF046YWM/,/files/ENCFF327ZKU/,/files/ENCFF718KLM/,/files/ENCFF104ZWE/,/files/ENCFF225ZLC/,/files/ENCFF233HSF/,/files/ENCFF279GHL/,/files/ENCFF894TVS/,/files/ENCFF681DYD/,/files/ENCFF732YVZ/,/files/ENCFF725ATP/,/files/ENCFF423ULH/,/files/ENCFF614EEP/,/files/ENCFF194RHN/,/files/ENCFF952XZW/,/files/ENCFF986IUH/,/files/ENCFF430SXB/,/files/ENCFF450HMH/,/files/ENCFF354DFF/,/files/ENCFF502ZPO/,/files/ENCFF808JET/,/files/ENCFF301JBI/,/files/ENCFF788XAY/,/files/ENCFF651TDP/,/files/ENCFF543OQM/,/files/ENCFF806XZV/,/files/ENCFF709UHR/,/files/ENCFF303HYQ/,/files/ENCFF136XUG/,/files/ENCFF289NOQ/		ENCBS059XUY	1	1,2	ENCAB650MWL	Homo sapiens	adult	38 years												/replicates/57d80626-20c5-44ae-9638-b90912541705/,/replicates/d7ec7307-e8a1-4964-ba90-528c4ea0b1a8/				
/experiments/ENCSR473VWE/	ENCSR473VWE	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens stimulated activated naive CD8-positive, alpha-beta T cell male adult (42 years) treated with 100 ng/mL Interleukin-15 for 24 hours, anti-CD3 and anti-CD28 coated beads for 24 hours, 50 U/mL Interleukin-2 for 24 hours	stimulated activated naive CD8-positive, alpha-beta T cell	GEO:GSE187928	H3K27ac Mint-ChIP-seq on activated CD8-positive, naive alpha-beta T cell male adult (42 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF286TEW/,/files/ENCFF459JJZ/,/files/ENCFF024JFT/,/files/ENCFF402YAW/,/files/ENCFF888IER/,/files/ENCFF654QEJ/,/files/ENCFF256UJD/,/files/ENCFF244QEF/,/files/ENCFF671JIF/,/files/ENCFF744VGG/,/files/ENCFF945MGX/,/files/ENCFF383CUZ/,/files/ENCFF662EFT/,/files/ENCFF055NOH/,/files/ENCFF017ZUX/,/files/ENCFF537KNM/,/files/ENCFF437DQJ/,/files/ENCFF063MTJ/,/files/ENCFF927VFI/,/files/ENCFF923PZN/,/files/ENCFF269HIK/,/files/ENCFF925ZGZ/,/files/ENCFF866PSB/,/files/ENCFF356PIL/,/files/ENCFF381MQW/,/files/ENCFF336TBV/,/files/ENCFF913OLW/,/files/ENCFF730NCD/,/files/ENCFF558RXS/,/files/ENCFF943DIU/,/files/ENCFF668DXV/,/files/ENCFF310LLI/,/files/ENCFF377XTR/,/files/ENCFF825FAW/,/files/ENCFF827TJV/,/files/ENCFF361ZXF/,/files/ENCFF182YQI/,/files/ENCFF164VCM/		ENCBS819MUY	1	1,2	ENCAB101KHB	Homo sapiens	adult	42 years	Interleukin-15,anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P40933,UniProtKB:P60568	100,50	ng/mL,U/mL	24	hour						/replicates/bada3b36-29f4-4cda-9663-d4f703605721/,/replicates/d91aba46-0383-46ee-bbbc-094166ba7976/				
/experiments/ENCSR635VUW/	ENCSR635VUW	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K9me3-human/	H3K9me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell male adult (33 years)	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE209333		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF879CGF/,/files/ENCFF080SDV/,/files/ENCFF805YCD/,/files/ENCFF181DQL/,/files/ENCFF006FXF/,/files/ENCFF011WQY/,/files/ENCFF642XCJ/,/files/ENCFF158LBN/,/files/ENCFF709RLX/,/files/ENCFF923MTB/,/files/ENCFF056DRA/,/files/ENCFF863PMQ/,/files/ENCFF806KDJ/,/files/ENCFF628DKR/,/files/ENCFF546VID/,/files/ENCFF152POR/,/files/ENCFF947JYH/,/files/ENCFF803VCA/,/files/ENCFF128GBD/,/files/ENCFF608UXL/,/files/ENCFF225JAQ/,/files/ENCFF050PMG/,/files/ENCFF062WSH/,/files/ENCFF071IMH/,/files/ENCFF762AAK/,/files/ENCFF410EZY/,/files/ENCFF190KAM/,/files/ENCFF359QYD/,/files/ENCFF138AUU/,/files/ENCFF798IIA/,/files/ENCFF619SGE/,/files/ENCFF844PNC/,/files/ENCFF813OMU/,/files/ENCFF866KHB/,/files/ENCFF630PTW/,/files/ENCFF928SMZ/,/files/ENCFF550DOH/,/files/ENCFF251BID/		ENCBS538USD	1	1,2	ENCAB003LHL	Homo sapiens	adult	33 years												/replicates/fe0424d1-02af-44ac-8e9e-0b0b2a405157/,/replicates/db29563c-222b-425f-9539-a4a06f277e26/				
/experiments/ENCSR330OUU/	ENCSR330OUU	Mint-ChIP-seq	Mint-ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens T-cell male adult (42 years)	T-cell	GEO:GSE177163		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF857OXG/,/files/ENCFF967BYY/,/files/ENCFF726MZP/,/files/ENCFF294FCV/,/files/ENCFF470BLZ/,/files/ENCFF324TLW/,/files/ENCFF730ILC/,/files/ENCFF008DTW/,/files/ENCFF987MOS/,/files/ENCFF805JDQ/,/files/ENCFF444QQQ/,/files/ENCFF694RKE/,/files/ENCFF076LOK/,/files/ENCFF045KLK/,/files/ENCFF550HHP/,/files/ENCFF959TAV/,/files/ENCFF828FPN/,/files/ENCFF120LAI/,/files/ENCFF342VRE/,/files/ENCFF049RCE/,/files/ENCFF195NYH/,/files/ENCFF282TRL/,/files/ENCFF089EFU/,/files/ENCFF806RMJ/,/files/ENCFF008ROJ/,/files/ENCFF090MEN/,/files/ENCFF610RHJ/,/files/ENCFF027RGA/,/files/ENCFF710JQF/,/files/ENCFF985QAK/,/files/ENCFF350WLN/,/files/ENCFF380KIS/,/files/ENCFF476SYE/,/files/ENCFF159HYU/,/files/ENCFF941AJV/,/files/ENCFF145HCQ/,/files/ENCFF535TUZ/,/files/ENCFF144IHG/,/files/ENCFF292SQN/,/files/ENCFF422YTT/,/files/ENCFF607DJH/,/files/ENCFF138KUC/,/files/ENCFF043YPG/,/files/ENCFF119JZF/,/files/ENCFF419GUT/,/files/ENCFF077WNM/,/files/ENCFF520CFK/,/files/ENCFF707DMY/,/files/ENCFF821TGH/,/files/ENCFF458OVN/,/files/ENCFF764CTP/,/files/ENCFF239FZJ/,/files/ENCFF020IVP/,/files/ENCFF297XCJ/,/files/ENCFF341AXJ/,/files/ENCFF092POJ/,/files/ENCFF328FDP/,/files/ENCFF542QKW/,/files/ENCFF974YXV/,/files/ENCFF053KTI/,/files/ENCFF101KEK/,/files/ENCFF969ZRY/,/files/ENCFF623DXH/,/files/ENCFF863FIJ/,/files/ENCFF779KAS/,/files/ENCFF461RNZ/,/files/ENCFF168GPQ/,/files/ENCFF921LEQ/,/files/ENCFF863YFO/,/files/ENCFF534WGH/		ENCBS038FPK	1	1,2,3,4	ENCAB140BWE	Homo sapiens	adult	42 years												/replicates/eefba275-3ac0-4933-a16d-a04bef4d9b02/,/replicates/64593708-8619-4cab-89a0-f472d222e788/,/replicates/0b26f625-70df-4f29-81ca-35641028e657/,/replicates/95f90ac1-298f-4185-b14a-f3bacf37a76b/				
